Source,CH4
Second,Volt
-0.00007360000,0.00
-0.00007356000,-0.00040
-0.00007352000,0.00
-0.00007348000,0.00
-0.00007344000,0.00040
-0.00007340000,0.00
-0.00007336000,0.00040
-0.00007332000,0.00040
-0.00007327999,0.00
-0.00007324000,0.00040
-0.00007320000,0.00040
-0.00007316000,0.00040
-0.00007312000,0.00
-0.00007308000,0.00
-0.00007304000,0.00
-0.00007300000,0.00
-0.00007296000,0.00
-0.00007291999,0.00
-0.00007288000,-0.00040
-0.00007284000,-0.00040
-0.00007280000,-0.00040
-0.00007276000,-0.00040
-0.00007272000,-0.00080
-0.00007268000,-0.00080
-0.00007264000,-0.00080
-0.00007260000,-0.00080
-0.00007255999,-0.00080
-0.00007252000,-0.00080
-0.00007248000,-0.00120
-0.00007244000,-0.00120
-0.00007240000,-0.00080
-0.00007236000,-0.00080
-0.00007232000,-0.00080
-0.00007227999,-0.00080
-0.00007224000,-0.00040
-0.00007219999,-0.00080
-0.00007216000,-0.00080
-0.00007212000,-0.00120
-0.00007208000,-0.00040
-0.00007204000,-0.00080
-0.00007200000,-0.00120
-0.00007196000,-0.00080
-0.00007191999,-0.00080
-0.00007188000,-0.00120
-0.00007184000,-0.00120
-0.00007180000,-0.00080
-0.00007176000,-0.00080
-0.00007172000,-0.00120
-0.00007168000,-0.00120
-0.00007164000,-0.00120
-0.00007160000,-0.00080
-0.00007155999,-0.00040
-0.00007152000,-0.00040
-0.00007148000,-0.00080
-0.00007144000,-0.00040
-0.00007140000,0.00
-0.00007136000,0.00
-0.00007132000,0.00040
-0.00007128000,0.00
-0.00007124000,0.00
-0.00007119999,-0.00040
-0.00007116000,-0.00040
-0.00007112000,0.00
-0.00007108000,-0.00040
-0.00007104000,0.00
-0.00007100000,0.00
-0.00007096000,0.00
-0.00007092000,-0.00040
-0.00007088000,0.00
-0.00007083999,-0.00040
-0.00007080000,-0.00040
-0.00007076000,-0.00040
-0.00007072000,-0.00040
-0.00007068000,-0.00040
-0.00007064000,-0.00040
-0.00007060000,-0.00040
-0.00007055999,-0.00040
-0.00007052000,-0.00040
-0.00007047999,-0.00080
-0.00007044000,-0.00120
-0.00007040000,-0.00120
-0.00007036000,-0.00120
-0.00007032000,-0.00160
-0.00007028000,-0.00080
-0.00007024000,-0.00120
-0.00007019999,-0.00120
-0.00007016000,-0.00080
-0.00007012000,-0.00080
-0.00007008000,-0.00120
-0.00007004000,-0.00080
-0.00007000000,-0.00080
-0.00006996000,-0.00120
-0.00006992000,-0.00080
-0.00006988000,-0.00120
-0.00006983999,-0.00120
-0.00006980000,-0.00120
-0.00006976000,-0.00080
-0.00006972000,-0.00080
-0.00006968000,-0.00120
-0.00006964000,-0.00120
-0.00006960000,-0.00080
-0.00006956000,-0.00080
-0.00006952000,-0.00080
-0.00006947999,-0.00080
-0.00006944000,-0.00080
-0.00006940000,-0.00040
-0.00006936000,-0.00040
-0.00006932000,-0.00120
-0.00006928000,-0.00080
-0.00006924000,-0.00040
-0.00006920000,-0.00040
-0.00006916000,-0.00040
-0.00006911999,-0.00040
-0.00006908000,-0.00080
-0.00006904000,-0.00040
-0.00006900000,-0.00080
-0.00006896000,0.00
-0.00006892000,-0.00040
-0.00006888000,-0.00080
-0.00006883999,-0.00040
-0.00006880000,-0.00040
-0.00006875999,-0.00040
-0.00006872000,-0.00040
-0.00006868000,0.00
-0.00006864000,0.00
-0.00006860000,0.00
-0.00006856000,0.00040
-0.00006852000,0.00040
-0.00006847999,0.00
-0.00006844000,0.00
-0.00006840000,0.00
-0.00006836000,0.00
-0.00006832000,0.00
-0.00006828000,0.00
-0.00006824000,0.00
-0.00006820000,0.00
-0.00006816000,-0.00040
-0.00006811999,0.00
-0.00006808000,0.00
-0.00006804000,-0.00040
-0.00006800000,0.00
-0.00006796000,0.00
-0.00006792000,-0.00040
-0.00006788000,0.00
-0.00006784000,-0.00080
-0.00006780000,-0.00080
-0.00006775999,-0.00080
-0.00006772000,-0.00040
-0.00006768000,-0.00080
-0.00006764000,-0.00080
-0.00006760000,-0.00120
-0.00006756000,-0.00120
-0.00006752000,-0.00120
-0.00006748000,-0.00120
-0.00006744000,-0.00120
-0.00006739999,-0.00120
-0.00006736000,-0.00120
-0.00006732000,-0.00160
-0.00006728000,-0.00120
-0.00006724000,-0.00120
-0.00006720000,-0.00120
-0.00006716000,-0.00120
-0.00006712001,-0.00080
-0.00006708000,-0.00040
-0.00006703999,-0.00040
-0.00006700000,-0.00080
-0.00006696000,-0.00040
-0.00006692000,-0.00040
-0.00006688000,-0.00040
-0.00006684000,-0.00040
-0.00006680000,-0.00040
-0.00006675999,-0.00040
-0.00006672000,0.00
-0.00006668000,-0.00040
-0.00006664000,0.00
-0.00006660000,-0.00040
-0.00006656000,0.00
-0.00006652000,-0.00040
-0.00006648000,-0.00040
-0.00006644000,-0.00040
-0.00006639999,-0.00040
-0.00006636000,0.00
-0.00006632000,0.00
-0.00006628000,0.00040
-0.00006624000,-0.00040
-0.00006620000,0.00
-0.00006616000,0.00040
-0.00006612000,-0.00040
-0.00006608000,0.00
-0.00006603999,0.00
-0.00006600000,-0.00040
-0.00006596000,0.00
-0.00006592000,-0.00040
-0.00006588000,-0.00040
-0.00006584000,-0.00040
-0.00006580000,-0.00040
-0.00006576000,-0.00040
-0.00006572000,-0.00040
-0.00006567999,-0.00080
-0.00006564000,-0.00080
-0.00006560000,-0.00080
-0.00006556000,-0.00080
-0.00006552000,-0.00080
-0.00006548000,-0.00080
-0.00006544000,-0.00080
-0.00006540001,-0.00080
-0.00006536000,-0.00080
-0.00006531999,-0.00080
-0.00006528000,-0.00080
-0.00006524000,-0.00080
-0.00006520000,-0.00040
-0.00006516000,-0.00040
-0.00006512000,-0.00080
-0.00006508000,-0.00040
-0.00006503999,-0.00040
-0.00006500000,0.00
-0.00006496000,0.00
-0.00006492000,-0.00080
-0.00006488000,-0.00040
-0.00006484000,-0.00080
-0.00006480000,-0.00080
-0.00006476000,-0.00120
-0.00006472000,-0.00080
-0.00006467999,-0.00040
-0.00006464000,-0.00080
-0.00006460000,-0.00080
-0.00006456000,-0.00040
-0.00006452000,-0.00080
-0.00006448000,-0.00080
-0.00006444000,-0.00080
-0.00006440000,-0.00120
-0.00006436000,-0.00080
-0.00006431999,-0.00040
-0.00006428000,-0.00120
-0.00006424000,-0.00080
-0.00006420000,-0.00040
-0.00006416000,-0.00080
-0.00006412000,-0.00080
-0.00006408000,-0.00080
-0.00006404000,-0.00160
-0.00006400000,-0.00080
-0.00006395999,-0.00080
-0.00006392000,-0.00080
-0.00006388000,-0.00080
-0.00006384000,-0.00080
-0.00006380000,-0.00120
-0.00006376000,-0.00120
-0.00006372000,-0.00080
-0.00006368001,-0.00080
-0.00006364000,-0.00080
-0.00006359999,-0.00080
-0.00006356000,-0.00080
-0.00006352000,-0.00040
-0.00006348000,-0.00040
-0.00006344000,-0.00080
-0.00006340000,-0.00040
-0.00006336000,-0.00040
-0.00006331999,-0.00040
-0.00006328000,-0.00040
-0.00006324000,-0.00080
-0.00006320000,-0.00120
-0.00006316000,-0.00080
-0.00006312000,-0.00080
-0.00006308000,-0.00040
-0.00006304000,-0.00040
-0.00006300000,0.00
-0.00006295999,-0.00120
-0.00006292000,-0.00040
-0.00006288000,-0.00080
-0.00006284000,-0.00080
-0.00006280000,-0.00080
-0.00006276000,-0.00080
-0.00006272000,-0.00120
-0.00006268000,-0.00120
-0.00006264000,-0.00120
-0.00006259999,-0.00080
-0.00006256000,-0.00120
-0.00006252000,-0.00120
-0.00006248000,-0.00080
-0.00006244000,-0.00120
-0.00006240000,-0.00080
-0.00006236000,-0.00080
-0.00006232000,-0.00080
-0.00006228000,-0.00080
-0.00006223999,-0.00080
-0.00006220000,-0.00080
-0.00006216000,-0.00080
-0.00006212000,-0.00120
-0.00006208000,-0.00040
-0.00006204000,-0.00080
-0.00006200000,-0.00040
-0.00006196001,-0.00080
-0.00006192000,-0.00080
-0.00006187999,-0.00080
-0.00006184000,-0.00040
-0.00006180000,-0.00040
-0.00006176000,0.00
-0.00006172000,-0.00080
-0.00006168000,-0.00040
-0.00006164000,-0.00040
-0.00006159999,-0.00040
-0.00006156000,-0.00040
-0.00006152000,-0.00040
-0.00006148000,0.00
-0.00006144000,0.00
-0.00006140000,0.00
-0.00006136000,0.00
-0.00006132000,0.00
-0.00006128000,0.00
-0.00006123999,-0.00040
-0.00006120000,-0.00040
-0.00006116000,-0.00080
-0.00006112000,0.00
-0.00006108000,-0.00040
-0.00006104000,0.00
-0.00006100000,0.00
-0.00006096000,0.00
-0.00006092000,-0.00040
-0.00006088000,-0.00040
-0.00006084000,-0.00080
-0.00006080000,0.00
-0.00006076000,-0.00080
-0.00006072000,-0.00080
-0.00006068000,-0.00040
-0.00006064000,-0.00040
-0.00006060000,-0.00080
-0.00006056000,-0.00120
-0.00006052000,-0.00120
-0.00006048000,-0.00080
-0.00006044000,-0.00080
-0.00006040000,-0.00040
-0.00006036000,-0.00040
-0.00006032000,-0.00080
-0.00006028000,-0.00040
-0.00006024000,-0.00080
-0.00006020000,-0.00080
-0.00006016000,-0.00120
-0.00006012000,-0.00080
-0.00006008000,-0.00080
-0.00006004000,-0.00080
-0.00006000000,-0.00080
-0.00005996000,-0.00080
-0.00005992000,-0.00080
-0.00005988000,-0.00080
-0.00005984000,-0.00080
-0.00005980000,-0.00080
-0.00005976000,-0.00080
-0.00005972000,-0.00080
-0.00005968000,-0.00080
-0.00005964000,-0.00080
-0.00005960000,-0.00040
-0.00005956000,-0.00080
-0.00005952000,-0.00120
-0.00005948000,-0.00120
-0.00005944000,-0.00120
-0.00005940000,-0.00160
-0.00005936000,-0.00080
-0.00005932000,-0.00160
-0.00005928000,-0.00160
-0.00005924000,-0.00120
-0.00005920000,-0.00160
-0.00005916000,-0.00160
-0.00005912000,-0.00160
-0.00005908000,-0.00120
-0.00005904000,-0.00120
-0.00005900000,-0.00160
-0.00005896000,-0.00160
-0.00005892000,-0.00120
-0.00005888000,-0.00120
-0.00005884000,-0.00120
-0.00005880000,-0.00080
-0.00005876000,-0.00080
-0.00005872000,-0.00080
-0.00005868000,-0.00120
-0.00005864000,-0.00040
-0.00005860000,-0.00040
-0.00005856000,-0.00080
-0.00005852000,0.00
-0.00005848000,-0.00040
-0.00005844000,-0.00040
-0.00005840000,0.00
-0.00005836000,-0.00080
-0.00005832000,0.00
-0.00005828000,-0.00040
-0.00005824000,-0.00040
-0.00005820000,-0.00040
-0.00005816000,-0.00040
-0.00005812000,-0.00040
-0.00005808000,-0.00040
-0.00005804000,-0.00040
-0.00005800000,-0.00040
-0.00005796000,-0.00040
-0.00005792000,-0.00040
-0.00005788000,-0.00040
-0.00005784000,-0.00040
-0.00005780000,-0.00040
-0.00005776000,-0.00040
-0.00005772000,-0.00040
-0.00005768000,-0.00080
-0.00005764000,0.00
-0.00005760000,-0.00040
-0.00005756000,-0.00080
-0.00005752000,-0.00040
-0.00005748000,-0.00040
-0.00005744000,-0.00040
-0.00005740000,-0.00040
-0.00005736000,-0.00040
-0.00005732000,-0.00040
-0.00005728000,-0.00040
-0.00005724000,0.00
-0.00005720000,-0.00040
-0.00005716000,-0.00040
-0.00005712000,-0.00040
-0.00005708000,0.00
-0.00005704000,-0.00040
-0.00005700000,-0.00040
-0.00005696000,-0.00080
-0.00005692000,0.00
-0.00005688000,-0.00040
-0.00005684000,0.00
-0.00005680000,-0.00040
-0.00005676000,0.00
-0.00005672000,0.00
-0.00005668000,-0.00080
-0.00005664000,-0.00040
-0.00005660000,-0.00040
-0.00005656000,-0.00040
-0.00005652000,-0.00040
-0.00005648000,-0.00040
-0.00005644000,-0.00040
-0.00005640000,-0.00080
-0.00005636000,-0.00040
-0.00005632000,-0.00080
-0.00005628000,-0.00080
-0.00005624000,-0.00040
-0.00005620000,-0.00080
-0.00005616000,-0.00120
-0.00005612000,-0.00080
-0.00005608000,-0.00080
-0.00005604000,-0.00120
-0.00005600000,-0.00080
-0.00005596000,-0.00120
-0.00005592000,-0.00120
-0.00005588000,-0.00120
-0.00005584000,-0.00120
-0.00005580000,-0.00160
-0.00005576000,-0.00120
-0.00005572000,-0.00120
-0.00005568000,-0.00120
-0.00005564000,-0.00080
-0.00005560000,-0.00120
-0.00005556000,-0.00160
-0.00005552000,-0.00080
-0.00005548000,-0.00120
-0.00005544000,-0.00120
-0.00005540000,-0.00120
-0.00005536000,-0.00080
-0.00005532000,-0.00120
-0.00005528000,-0.00120
-0.00005524000,-0.00080
-0.00005520000,-0.00080
-0.00005516000,-0.00040
-0.00005512000,-0.00040
-0.00005508000,-0.00040
-0.00005504000,-0.00040
-0.00005500000,-0.00040
-0.00005496000,-0.00040
-0.00005492000,-0.00040
-0.00005488000,-0.00040
-0.00005484000,-0.00040
-0.00005480000,0.00
-0.00005476000,-0.00040
-0.00005472000,-0.00040
-0.00005468000,-0.00080
-0.00005464000,-0.00080
-0.00005460000,-0.00040
-0.00005456000,0.00
-0.00005452000,-0.00040
-0.00005448000,-0.00040
-0.00005444000,-0.00080
-0.00005440000,-0.00080
-0.00005436000,-0.00080
-0.00005432000,-0.00040
-0.00005428000,-0.00080
-0.00005424000,-0.00080
-0.00005420000,-0.00040
-0.00005416000,-0.00040
-0.00005412000,-0.00040
-0.00005408000,0.00
-0.00005404000,-0.00040
-0.00005400000,-0.00080
-0.00005396000,-0.00040
-0.00005392000,-0.00040
-0.00005388000,-0.00080
-0.00005384000,-0.00040
-0.00005380000,-0.00040
-0.00005376000,0.00
-0.00005372000,0.00
-0.00005368000,-0.00040
-0.00005364000,0.00
-0.00005360000,-0.00040
-0.00005356000,-0.00040
-0.00005352000,-0.00040
-0.00005348000,-0.00040
-0.00005344000,-0.00040
-0.00005340000,-0.00040
-0.00005336000,-0.00080
-0.00005332000,-0.00080
-0.00005328000,-0.00040
-0.00005324000,-0.00080
-0.00005320000,-0.00080
-0.00005316000,-0.00080
-0.00005312000,-0.00080
-0.00005308000,-0.00080
-0.00005304000,-0.00040
-0.00005300000,-0.00080
-0.00005296000,-0.00040
-0.00005292000,-0.00040
-0.00005288000,-0.00080
-0.00005284000,-0.00080
-0.00005280000,-0.00080
-0.00005276000,-0.00120
-0.00005272000,-0.00120
-0.00005268000,-0.00160
-0.00005264000,-0.00120
-0.00005260000,-0.00120
-0.00005256000,-0.00120
-0.00005252000,-0.00160
-0.00005248000,-0.00120
-0.00005244000,-0.00120
-0.00005240000,-0.00160
-0.00005236000,-0.00120
-0.00005232000,-0.00160
-0.00005228000,-0.00120
-0.00005224000,-0.00160
-0.00005220000,-0.00160
-0.00005216000,-0.00160
-0.00005212000,-0.00160
-0.00005208000,-0.00160
-0.00005204000,-0.00120
-0.00005200000,-0.00120
-0.00005196000,-0.00080
-0.00005192000,-0.00120
-0.00005188000,-0.00080
-0.00005184000,-0.00120
-0.00005180000,-0.00080
-0.00005176000,-0.00080
-0.00005172000,-0.00080
-0.00005168000,-0.00080
-0.00005164000,-0.00080
-0.00005160000,-0.00080
-0.00005156000,-0.00080
-0.00005152000,-0.00040
-0.00005148000,-0.00040
-0.00005144000,-0.00040
-0.00005140000,-0.00040
-0.00005136000,-0.00040
-0.00005132000,0.00
-0.00005128000,0.00
-0.00005124000,0.00
-0.00005120000,0.00
-0.00005116000,0.00
-0.00005112000,0.00
-0.00005108000,0.00
-0.00005104000,0.00
-0.00005100000,0.00040
-0.00005096000,0.00
-0.00005092000,-0.00040
-0.00005088000,-0.00040
-0.00005084000,-0.00040
-0.00005080000,0.00
-0.00005076000,-0.00040
-0.00005072000,-0.00040
-0.00005068000,-0.00080
-0.00005064000,-0.00080
-0.00005060000,-0.00120
-0.00005056000,-0.00080
-0.00005052000,-0.00120
-0.00005048000,-0.00080
-0.00005044000,-0.00120
-0.00005040000,-0.00160
-0.00005036000,-0.00160
-0.00005032000,-0.00160
-0.00005028000,-0.00120
-0.00005024000,-0.00200
-0.00005020000,-0.00200
-0.00005016000,-0.00160
-0.00005012000,-0.00160
-0.00005008000,-0.00160
-0.00005004000,-0.00120
-0.00005000000,-0.00160
-0.00004996000,-0.00160
-0.00004992000,-0.00200
-0.00004988000,-0.00200
-0.00004984000,-0.00160
-0.00004980000,-0.00160
-0.00004976000,-0.00160
-0.00004972000,-0.00160
-0.00004968000,-0.00160
-0.00004964000,-0.00120
-0.00004960000,-0.00120
-0.00004956000,-0.00120
-0.00004952000,-0.00120
-0.00004948000,-0.00120
-0.00004944000,-0.00080
-0.00004940000,-0.00080
-0.00004936000,-0.00080
-0.00004932000,-0.00080
-0.00004928000,-0.00080
-0.00004924000,-0.00080
-0.00004920000,-0.00040
-0.00004916000,-0.00080
-0.00004912000,0.00
-0.00004908000,0.00
-0.00004904000,-0.00040
-0.00004900000,-0.00040
-0.00004896000,0.00
-0.00004892000,0.00
-0.00004888000,-0.00040
-0.00004884000,-0.00040
-0.00004880000,0.00
-0.00004876000,-0.00040
-0.00004872000,-0.00040
-0.00004868000,0.00
-0.00004864000,0.00
-0.00004860000,0.00
-0.00004856000,-0.00040
-0.00004852000,0.00
-0.00004848000,0.00
-0.00004844000,-0.00040
-0.00004840000,0.00040
-0.00004836000,-0.00040
-0.00004832000,0.00
-0.00004828000,-0.00040
-0.00004824000,-0.00040
-0.00004820000,-0.00040
-0.00004816000,-0.00040
-0.00004812000,-0.00080
-0.00004808000,-0.00040
-0.00004804000,-0.00040
-0.00004800000,-0.00080
-0.00004796000,-0.00080
-0.00004792000,-0.00040
-0.00004788000,-0.00080
-0.00004784000,-0.00120
-0.00004780000,-0.00120
-0.00004776000,-0.00120
-0.00004772000,-0.00080
-0.00004768000,-0.00080
-0.00004764000,-0.00040
-0.00004760000,-0.00080
-0.00004756000,-0.00080
-0.00004752000,-0.00080
-0.00004748000,-0.00080
-0.00004744000,-0.00080
-0.00004740000,-0.00080
-0.00004736000,-0.00120
-0.00004732000,-0.00080
-0.00004728000,-0.00080
-0.00004724000,-0.00080
-0.00004720000,-0.00120
-0.00004716000,-0.00080
-0.00004712000,-0.00080
-0.00004708000,-0.00120
-0.00004704000,-0.00080
-0.00004700000,-0.00120
-0.00004696000,-0.00120
-0.00004692000,-0.00120
-0.00004688000,-0.00080
-0.00004684000,-0.00080
-0.00004680000,-0.00120
-0.00004676000,-0.00120
-0.00004672000,-0.00080
-0.00004668000,-0.00080
-0.00004664000,-0.00120
-0.00004660000,-0.00120
-0.00004656000,-0.00160
-0.00004652000,-0.00120
-0.00004648000,-0.00120
-0.00004644000,-0.00120
-0.00004640000,-0.00160
-0.00004636000,-0.00160
-0.00004632000,-0.00160
-0.00004628000,-0.00120
-0.00004624000,-0.00120
-0.00004620000,-0.00160
-0.00004616000,-0.00120
-0.00004612000,-0.00160
-0.00004608000,-0.00160
-0.00004604000,-0.00120
-0.00004600000,-0.00120
-0.00004596000,-0.00120
-0.00004592000,-0.00120
-0.00004588000,-0.00160
-0.00004584000,-0.00120
-0.00004580000,-0.00160
-0.00004576000,-0.00120
-0.00004572000,-0.00160
-0.00004568000,-0.00120
-0.00004564000,-0.00120
-0.00004560000,-0.00080
-0.00004556000,-0.00120
-0.00004552000,-0.00120
-0.00004548000,-0.00040
-0.00004544000,-0.00080
-0.00004540000,-0.00080
-0.00004536000,-0.00080
-0.00004532000,-0.00080
-0.00004528000,-0.00080
-0.00004524000,-0.00120
-0.00004520000,-0.00040
-0.00004516000,-0.00040
-0.00004512000,-0.00040
-0.00004508000,-0.00080
-0.00004504000,-0.00080
-0.00004500000,-0.00040
-0.00004496000,-0.00120
-0.00004492000,-0.00040
-0.00004488000,-0.00080
-0.00004484000,0.00
-0.00004480000,0.00
-0.00004476000,-0.00040
-0.00004472000,-0.00040
-0.00004468000,-0.00040
-0.00004464000,-0.00040
-0.00004460000,-0.00040
-0.00004456000,0.00
-0.00004452000,-0.00040
-0.00004448000,-0.00040
-0.00004444000,-0.00080
-0.00004440000,-0.00080
-0.00004436000,-0.00080
-0.00004432000,-0.00120
-0.00004428000,-0.00080
-0.00004424000,-0.00080
-0.00004420000,-0.00080
-0.00004416000,-0.00080
-0.00004412000,-0.00120
-0.00004408000,-0.00080
-0.00004404000,-0.00080
-0.00004400000,-0.00120
-0.00004396000,-0.00120
-0.00004392000,-0.00120
-0.00004388000,-0.00160
-0.00004384000,-0.00160
-0.00004380000,-0.00200
-0.00004376000,-0.00160
-0.00004372000,-0.00160
-0.00004368000,-0.00160
-0.00004364000,-0.00160
-0.00004360000,-0.00160
-0.00004356000,-0.00160
-0.00004352000,-0.00200
-0.00004348000,-0.00200
-0.00004344000,-0.00160
-0.00004340000,-0.00200
-0.00004336000,-0.00160
-0.00004332000,-0.00160
-0.00004328000,-0.00160
-0.00004324000,-0.00160
-0.00004320000,-0.00120
-0.00004316000,-0.00160
-0.00004312000,-0.00160
-0.00004308000,-0.00160
-0.00004304000,-0.00160
-0.00004300000,-0.00200
-0.00004296000,-0.00160
-0.00004292000,-0.00160
-0.00004288000,-0.00160
-0.00004284000,-0.00120
-0.00004280000,-0.00120
-0.00004276000,-0.00120
-0.00004272000,-0.00120
-0.00004268000,-0.00120
-0.00004264000,-0.00080
-0.00004260000,-0.00120
-0.00004256000,-0.00160
-0.00004252000,-0.00080
-0.00004248000,-0.00120
-0.00004244000,-0.00120
-0.00004240000,-0.00120
-0.00004236000,-0.00080
-0.00004232000,-0.00080
-0.00004228000,-0.00080
-0.00004224000,-0.00080
-0.00004220000,0.00
-0.00004216000,-0.00040
-0.00004212000,-0.00120
-0.00004208000,-0.00040
-0.00004204000,-0.00080
-0.00004200000,-0.00080
-0.00004196000,-0.00040
-0.00004192000,-0.00080
-0.00004188000,-0.00040
-0.00004184000,-0.00040
-0.00004180000,-0.00080
-0.00004176000,-0.00040
-0.00004172000,-0.00040
-0.00004168000,-0.00040
-0.00004164000,-0.00040
-0.00004160000,-0.00040
-0.00004156000,0.00
-0.00004152000,0.00
-0.00004148000,-0.00040
-0.00004144000,-0.00040
-0.00004140000,-0.00040
-0.00004136000,0.00
-0.00004132000,0.00040
-0.00004128000,0.00
-0.00004124000,-0.00040
-0.00004120000,-0.00040
-0.00004116000,-0.00040
-0.00004112000,-0.00040
-0.00004108000,-0.00040
-0.00004104000,-0.00080
-0.00004100000,-0.00040
-0.00004096000,-0.00120
-0.00004092000,-0.00080
-0.00004088000,-0.00080
-0.00004084000,-0.00120
-0.00004080000,-0.00120
-0.00004076000,-0.00160
-0.00004072000,-0.00200
-0.00004068000,-0.00160
-0.00004064000,-0.00200
-0.00004060000,-0.00200
-0.00004056000,-0.00200
-0.00004052000,-0.00200
-0.00004048000,-0.00240
-0.00004044000,-0.00240
-0.00004040000,-0.00200
-0.00004036000,-0.00240
-0.00004032000,-0.00160
-0.00004028000,-0.00200
-0.00004024000,-0.00160
-0.00004020000,-0.00160
-0.00004016000,-0.00200
-0.00004012000,-0.00200
-0.00004008000,-0.00200
-0.00004004000,-0.00200
-0.00004000000,-0.00200
-0.00003996000,-0.00160
-0.00003992000,-0.00120
-0.00003988000,-0.00080
-0.00003984000,-0.00080
-0.00003980000,-0.00120
-0.00003976000,-0.00080
-0.00003972000,-0.00080
-0.00003968000,-0.00080
-0.00003964000,-0.00080
-0.00003960000,-0.00040
-0.00003956000,-0.00080
-0.00003952000,-0.00080
-0.00003948000,-0.00040
-0.00003944000,-0.00040
-0.00003940000,-0.00040
-0.00003936000,-0.00040
-0.00003932000,-0.00040
-0.00003928000,-0.00040
-0.00003924000,0.00
-0.00003920000,-0.00040
-0.00003916000,-0.00040
-0.00003912000,-0.00080
-0.00003908000,-0.00080
-0.00003904000,-0.00080
-0.00003900000,-0.00080
-0.00003896000,-0.00040
-0.00003892000,-0.00080
-0.00003888000,-0.00080
-0.00003884000,-0.00080
-0.00003880000,-0.00120
-0.00003876000,-0.00120
-0.00003872000,-0.00080
-0.00003868000,-0.00120
-0.00003864000,-0.00120
-0.00003860000,-0.00120
-0.00003856000,-0.00120
-0.00003852000,-0.00160
-0.00003848000,-0.00120
-0.00003844000,-0.00160
-0.00003840000,-0.00160
-0.00003836000,-0.00160
-0.00003832000,-0.00160
-0.00003828000,-0.00160
-0.00003824000,-0.00160
-0.00003820000,-0.00160
-0.00003816000,-0.00160
-0.00003812000,-0.00120
-0.00003808000,-0.00120
-0.00003804000,-0.00160
-0.00003800000,-0.00160
-0.00003796000,-0.00120
-0.00003792000,-0.00160
-0.00003788000,-0.00160
-0.00003784000,-0.00120
-0.00003780000,-0.00120
-0.00003776000,-0.00120
-0.00003772000,-0.00200
-0.00003768000,-0.00160
-0.00003764000,-0.00160
-0.00003760000,-0.00120
-0.00003756000,-0.00160
-0.00003752000,-0.00080
-0.00003748000,-0.00120
-0.00003744000,-0.00160
-0.00003740000,-0.00160
-0.00003736000,-0.00200
-0.00003732000,-0.00160
-0.00003728000,-0.00160
-0.00003724000,-0.00200
-0.00003720000,-0.00200
-0.00003716000,-0.00200
-0.00003712000,-0.00200
-0.00003708000,-0.00200
-0.00003704000,-0.00240
-0.00003700000,-0.00240
-0.00003696000,-0.00240
-0.00003692000,-0.00240
-0.00003688000,-0.00280
-0.00003684000,-0.00200
-0.00003680000,-0.00280
-0.00003676000,-0.00240
-0.00003672000,-0.00240
-0.00003668000,-0.00200
-0.00003664000,-0.00240
-0.00003660000,-0.00280
-0.00003656000,-0.00200
-0.00003652000,-0.00240
-0.00003648000,-0.00240
-0.00003644000,-0.00240
-0.00003640000,-0.00240
-0.00003636000,-0.00200
-0.00003632000,-0.00200
-0.00003628000,-0.00200
-0.00003624000,-0.00200
-0.00003620000,-0.00200
-0.00003616000,-0.00200
-0.00003612000,-0.00160
-0.00003608000,-0.00160
-0.00003604000,-0.00160
-0.00003600000,-0.00120
-0.00003596000,-0.00120
-0.00003592000,-0.00080
-0.00003588000,-0.00080
-0.00003584000,-0.00080
-0.00003580000,-0.00080
-0.00003576000,-0.00080
-0.00003572000,-0.00080
-0.00003568000,-0.00080
-0.00003564000,-0.00080
-0.00003560000,-0.00080
-0.00003556000,-0.00040
-0.00003552000,-0.00080
-0.00003548000,-0.00080
-0.00003544000,-0.00080
-0.00003540000,-0.00120
-0.00003536000,-0.00120
-0.00003532000,-0.00120
-0.00003528000,-0.00120
-0.00003524000,-0.00200
-0.00003520000,-0.00160
-0.00003516000,-0.00160
-0.00003512000,-0.00160
-0.00003508000,-0.00160
-0.00003504000,-0.00200
-0.00003500000,-0.00200
-0.00003496000,-0.00200
-0.00003492000,-0.00200
-0.00003488000,-0.00240
-0.00003484000,-0.00240
-0.00003480000,-0.00160
-0.00003476000,-0.00240
-0.00003472000,-0.00240
-0.00003468000,-0.00240
-0.00003464000,-0.00280
-0.00003460000,-0.00240
-0.00003456000,-0.00280
-0.00003452000,-0.00280
-0.00003448000,-0.00280
-0.00003444000,-0.00280
-0.00003440000,-0.00200
-0.00003436000,-0.00240
-0.00003432000,-0.00240
-0.00003428000,-0.00240
-0.00003424000,-0.00240
-0.00003420000,-0.00240
-0.00003416000,-0.00240
-0.00003412000,-0.00240
-0.00003408000,-0.00240
-0.00003404000,-0.00240
-0.00003400000,-0.00240
-0.00003396000,-0.00240
-0.00003392000,-0.00280
-0.00003388000,-0.00280
-0.00003384000,-0.00320
-0.00003380000,-0.00280
-0.00003376000,-0.00320
-0.00003372000,-0.00280
-0.00003368000,-0.00280
-0.00003364000,-0.00280
-0.00003360000,-0.00280
-0.00003356000,-0.00280
-0.00003352000,-0.00280
-0.00003348000,-0.00280
-0.00003344000,-0.00280
-0.00003340000,-0.00240
-0.00003336000,-0.00240
-0.00003332000,-0.00240
-0.00003328000,-0.00240
-0.00003324000,-0.00200
-0.00003320000,-0.00160
-0.00003316000,-0.00200
-0.00003312000,-0.00200
-0.00003308000,-0.00200
-0.00003304000,-0.00240
